41	3	0.1919440.1289770.128279
42	0	0.2286220.06096690.145775
42	1	0.237840.1596370.141968
42	2	0.1887270.1225290.159349
42	3	0.2180070.0980280.188363
43	0	0.1665010.3560150.0189354
43	1	0.2395280.3090070.0189354
43	2	0.1770130.2991970.0802118
43	3	0.1612640.2784210.0189354
44	0	0.0619920.2324230.116868
44	1	0.1300470.186240.130472
44	2	0.1203960.2313710.0589405
44	3	0.1361440.2521470.120217
45	0	0.0409620.3007910.0368361
45	1	0.1151140.2791880.0981125
45	2	0.0409620.2594650.0947639
45	3	0.09936580.2584130.0368361
46	0	0.134780.3028410.0802118
46	1	0.0606280.3244440.0189354
46	2	0.1242680.3596590.0189354
46	3	0.1190320.2820650.0189354
47	0	0.1778050.2519640.0356689
47	1	0.2560680.2825510.0356689
47	2	0.1935530.272740.0969452
47	3	0.2365690.2439420.0898194
48	0	0.1566020.2285660.0577733
48	1	0.1662530.1834360.129305
48	2	0.2153660.2205440.111924
48	3	0.1723510.2493420.11905
49	0	0.2271120.5066320.0160344
49	1	0.1617570.4671310.0160344
49	2	0.1580040.5293180.0679228
49	3	0.1631050.5436030.0160344
50	0	0.04043260.3257330.0533721
50	1	0.09712310.3640680.106884
50	2	0.04043260.2844070.1113
50	3	0.1145850.304130.114649
51	0	0.03718430.3790940.016536
51	1	0.03718430.453630.016536
51	2	0.09387490.4174290.0700478
51	3	0.1008250.414310.016536
52	0	0.06009860.3493860.0354715
52	1	0.1342510.3277830.0967478
52	2	0.1237390.3846010.0354715
52	3	0.1167890.387720.0889832
53	0	0.03602450.4837190.0528487
53	1	0.09591170.5065860.104737
53	2	0.03602450.4443690.118471
53	3	0.09271510.4475180.10636
54	0	0.01751830.3019560.112643
54	1	0.07420890.3816160.108227
54	2	0.01751830.3432820.054715
54	3	0.01751830.3784660.120337
55	0	0.01751830.453620.0368143
55	1	0.01751830.3790850.0368143
55	2	0.07420890.4174190.090326
55	3	0.01751830.414270.102436
56	0	0.1155780.5065950.0844588
56	1	0.05569050.4837290.0325704
56	2	0.1193310.4444080.0325704
56	3	0.1123810.4475280.0860821
57	0	0.1587760.397420.0482653
57	1	0.1692870.3406020.109542
57	2	0.2085160.4036890.0896669
57	3	0.1518260.400540.101777
58	0	0.1940010.3251120.0930056
58	1	0.2565170.3349230.0317292
58	2	0.183490.381930.0317292
58	3	0.233230.3881990.0731308
59	0	0.2004370.4116940.0127938
59	1	0.2734640.3646870.0127938
59	2	0.2657930.4511950.0127938
59	3	0.2501780.4179630.0541954
60	0	0.1729580.5076240.0807166
60	1	0.1767110.4454370.0288282
60	2	0.2420670.4849380.0288282
60	3	0.2264520.4517060.0702298
61	0	0.2041080.4404640.0867658
61	1	0.1506140.4963820.0972526
61	2	0.1543680.4341950.0453642
61	3	0.1474180.4373140.0988759
62	0	0.03140870.3072640.141717
62	1	0.08809930.3869250.137301
62	2	0.03140870.3837750.149411
62	3	0.07635890.3657690.177877
63	0	0.1110140.3693760.135958
63	1	0.0543230.2897160.140375
63	2	0.1284750.3094390.143723
63	3	0.09927320.3482210.176534
64	0	0.107740.4949530.188694
64	1	0.05295430.447020.150539
64	2	0.1128410.5092380.136806
64	3	0.1096450.450170.138429
65	0	0.0354360.4699550.154355
65	1	0.0354360.5473220.154595
65	2	0.09022190.5178870.19251
65	3	0.09532320.5321720.140622
66	0	0.1031240.4701620.201734
66	1	0.04833850.422230.163579
66	2	0.1050290.425380.151469
66	3	0.09328870.4042240.192045
67	0	0.01692980.5399670.179254
67	1	0.01692980.46260.179015
67	2	0.07171580.5105320.21717
67	3	0.01692980.5010150.245082
68	0	0.03082020.4715430.253805
68	1	0.03082020.4331280.187738
68	2	0.08560610.481060.225893
68	3	0.07577040.4151220.216203
69	0	0.2612050.01145250.259246
69	1	0.2318960.01145250.181843
69	2	0.1825070.01145250.230927
69	3	0.2212810.04851350.224431
70	0	0.1389920.2241570.207816
70	1	0.2112090.2195030.147344
70	2	0.1620960.1823950.164725
70	3	0.1681930.2483010.15447
71	0	0.1029750.1638570.179927
71	1	0.03492040.2100410.166323
71	2	0.03492040.1606990.215087
71	3	0.07987060.2056190.223018
72	0	0.1461550.196220.219951
72	1	0.2183720.1915660.159479
72	2	0.1985390.1299570.205874
72	3	0.169260.1544580.17686
73	0	0.05783460.2313830.152289
73	1	0.1258890.18520.165892
73	2	0.1319870.2511060.155637
73	3	0.1027850.2269610.208983
74	0	0.0506950.2637330.159259
74	1	0.09564520.3222380.195418
74	2	0.09564520.2593120.215954
74	3	0.1248470.2834560.162607
75	0	0.02778080.2665760.182745
75	1	0.0727310.3250810.218904
75	2	0.02778080.2954980.262096
75	3	0.0727310.2621540.23944
76	0	0.01389040.2332490.18664
76	1	0.01389040.2621710.265991
76	2	0.01389040.1839080.235405
76	3	0.05884060.2288280.243335
77	0	0.01389040.3205070.246954
77	1	0.01389040.2915850.167603
77	2	0.01389040.3680960.175297
77	3	0.05884060.350090.203762
78	0	0.01389040.4420260.264157
78	1	0.01389040.3560210.269747
78	2	0.01389040.403610.19809
78	3	0.05884060.3856040.226556
79	0	0.1787060.01145250.345368
79	1	0.2486480.01145250.29785
79	2	0.169950.01145250.26953
79	3	0.2087250.04851350.263034
80	0	0.2237960.06516610.277263
80	1	0.1937770.02810510.359597
80	2	0.2637190.02810510.312078
80	3	0.2337930.08199410.329804
81	0	0.1083990.1366270.285212
81	1	0.1203210.1465270.207992
81	2	0.05226640.1433680.243153
81	3	0.09721660.1882890.251084
82	0	0.1546040.1080030.20375
82	1	0.1426830.09810260.28097
82	2	0.145110.04644060.23926
82	3	0.1838840.08350170.232764
83	0	0.09400150.03401220.26512
83	1	0.03544190.09241590.264772
83	2	0.03544190.03401220.307151
83	3	0.09157470.08567410.30683
84	0	0.1148030.01596440.288663
84	1	0.05624350.01596440.330694
84	2	0.1235590.01596440.364502
84	3	0.1123760.06762640.330373
85	0	0.1245260.1145980.20565
85	1	0.05647190.111440.240811
85	2	0.1150320.05303590.241159
85	3	0.1126050.1046980.282869
86	0	0.1383560.1945820.296192
86	1	0.2007370.1451480.334656
86	2	0.187260.1777020.352681
86	3	0.1495390.142920.33032
87	0	0.1536370.02741690.349506
87	1	0.1836560.06447790.267172
87	2	0.1448810.02741690.273668
87	3	0.1424540.07907890.315378
88	0	0.1394320.1793220.274386
88	1	0.1918160.1130590.260309
88	2	0.2018130.1298870.31285
88	3	0.1506140.127660.308514
89	0	0.1987270.08113060.281401
89	1	0.1687080.04406950.363735
89	2	0.2087240.09795860.333942
89	3	0.1575250.09573150.329607
90	0	0.1384770.1300310.283312
90	1	0.1272950.1816930.249184
90	2	0.1796790.1154310.235107
90	3	0.1503990.1399320.206093
91	0	0.02080160.08330630.412911
91	1	0.0881170.0196660.411504
91	2	0.02080160.0196660.452231
91	3	0.02080160.0196660.377696
92	0	0.03814760.09927080.389779
92	1	0.1054630.03563040.388372
92	2	0.03814760.03563040.354564
92	3	0.09428040.08729240.354243
93	0	0.0173460.05367810.331021
93	1	0.0173460.1120820.288642
93	2	0.0173460.1173190.366236
93	3	0.07347880.105340.3307
94	0	0.01389040.2485420.305038
94	1	0.01389040.1755150.352046
94	2	0.01389040.1702790.274452
94	3	0.05884060.2151990.282382
95	0	0.06023880.1579120.375497
95	1	0.1051890.1975960.305833
95	2	0.1540930.1807160.362322
95	3	0.1163720.1459340.339962
96	0	0.07618660.1889310.285927
96	1	0.03123640.1492470.355591
96	2	0.03123640.1440110.277997
96	3	0.08736920.1372690.320055
97	0	0.1641460.1862630.257482
97	1	0.2553050.1570610.236909
97	2	0.2265270.1368280.295946
97	3	0.216530.120.243405
98	0	0.2782910.1736570.132388
98	1	0.2690730.07498730.136194
98	2	0.3213070.1448590.125262
98	3	0.2972330.1491090.172287
99	0	0.258870.1635180.148927
99	1	0.2496520.06484820.152733
99	2	0.2778120.138970.188826
99	3	0.2390370.1019090.195321
100	0	0.255860.03435750.177828
100	1	0.2851690.03435750.255232
100	2	0.284020.108480.213921
100	3	0.2452450.07141850.220417
101	0	0.2394020.1954470.166437
101	1	0.1671850.2001010.226909
101	2	0.2195690.1338380.212832
101	3	0.2583440.1708990.206336
102	0	0.2838290.1251320.243317
102	1	0.2849780.05101010.284628
102	2	0.2550510.1048990.302354
102	3	0.2450540.08807110.249813
103	0	0.4107590.02027830.0858009
103	1	0.4126970.08590010.0202548
103	2	0.4520480.02027830.0202548
103	3	0.3775130.02027830.0202548
104	0	0.3579130.04186990.0347863
104	1	0.391160.04186990.100332
104	2	0.3930980.1074920.0347863
104	3	0.3690250.1117420.081811
105	0	0.3454450.09146360.0997207
105	1	0.2932110.02159160.110653
105	2	0.3343330.02159160.052696
105	3	0.367580.02159160.118242
106	0	0.311430.0229050.244416
