128	0	0.03130050.01332190.149648
128	1	0.02421050.03601470.164298
128	2	0.01060170.03373980.147674
128	3	0.01060170.01332190.160512
129	0	0.03764240.007012450.157608
129	1	0.03055240.02970520.172259
129	2	0.01694360.007012450.168472
129	3	0.03746640.007012450.181393
130	0	0.01475260.01087020.178822
130	1	0.02836150.03356290.182608
130	2	0.02836150.0233540.20145
130	3	0.03527540.01087020.191743
131	0	0.008410740.01747590.178668
131	1	0.02201960.02995980.201296
131	2	0.02201960.04016870.182454
131	3	0.008410740.03885270.191091
132	0	0.06250080.005659160.146007
132	1	0.07691860.02397260.15169
132	2	0.08200660.005659160.158839
132	3	0.08105550.005659160.139248
133	0	0.063640.02963170.123765
133	1	0.07258280.02963170.14341
133	2	0.0581650.01131830.137727
133	3	0.07671980.01131830.130968
134	0	0.07113050.02397260.161129
134	1	0.05653660.005659160.179231
134	2	0.05671260.005659160.155446
134	3	0.07621840.005659160.168278
135	0	0.06291190.0309850.161691
135	1	0.0483180.01267160.179792
135	2	0.04140410.03536440.170658
135	3	0.04849410.01267160.156007
136	0	0.04679190.02148550.148126
136	1	0.06120970.03979890.153809
136	2	0.04110740.05000790.146406
136	3	0.03970190.04417830.162776
137	0	0.05067470.02013220.139284
137	1	0.04499020.04865460.137564
137	2	0.06509250.03844560.144967
137	3	0.05614970.03844560.125322
138	0	0.01348480.08205090.162689
138	1	0.02709360.06336040.166034
138	2	0.02849910.069190.149663
138	3	0.02849910.07967270.156303
139	0	0.009279390.08543730.129258
139	1	0.009279390.08726250.154007
139	2	0.02429370.07440170.140982
139	3	0.02429370.08488430.147622
140	0	0.01566960.0854730.121221
140	1	0.03634860.08741350.119961
140	2	0.03068390.084920.139584
140	3	0.03068390.07443730.132945
141	0	0.05279290.07582470.145971
141	1	0.0363730.06189060.162087
141	2	0.03777850.07820290.152357
141	3	0.03777850.06772020.145717
142	0	0.04907650.08011370.117828
142	1	0.05457130.05692860.118569
142	2	0.05842610.0752420.131065
142	3	0.04341180.06713750.130811
143	0	0.06797560.04976390.144514
143	1	0.05903280.04976390.124869
143	2	0.04787330.05997290.137111
143	3	0.06288760.06807740.137365
144	0	0.06409280.05111720.153356
144	1	0.0425850.05549660.162323
144	2	0.05900480.06943070.146207
144	3	0.04399050.06132620.145953
145	0	0.0456280.08650780.123662
145	1	0.05497770.0816360.1369
145	2	0.03996330.08401420.143286
145	3	0.03996330.07353160.136646
146	0	0.006605770.1950970.0268647
146	1	0.02798250.1945980.0063419
146	2	0.006605770.1821760.0063419
146	3	0.006605770.2070210.0063419
147	0	0.05382560.1407140.0140947
147	1	0.06957560.135490.028466
147	2	0.06229370.1540490.0264111
147	3	0.05604520.1415160.0330183
148	0	0.05600640.1792510.00380597
148	1	0.05504750.153990.00380597
148	2	0.07601280.1672690.00380597
148	3	0.06351570.1673250.0161224
149	0	0.02223110.1591330.00965369
149	1	0.05111720.159630.0219701
149	2	0.04486870.1470970.0285773
149	3	0.0426490.1462950.00965369
150	0	0.02184150.1666920.00380597
150	1	0.05072760.1671880.0161224
150	2	0.04225940.1538530.00380597
150	3	0.04321820.1791140.00380597
151	0	0.08058360.1578490.00824696
151	1	0.05961830.1445690.00824696
151	2	0.07536840.1393460.0226183
151	3	0.06808650.1579050.0205633
152	0	0.005064470.1674730.0203501
152	1	0.02145340.1680250.0449829
152	2	0.005064470.1803940.040873
152	3	0.005064470.1566090.041049
153	0	0.0330470.1870910.0139538
153	1	0.01167020.1746690.0139538
153	2	0.02805920.1752210.0385866
153	3	0.01167020.187590.0344767
154	0	0.03698550.1713820.0360507
154	1	0.02059650.170830.0114179
154	2	0.04197320.1832520.0114179
154	3	0.04948260.1713260.0237343
155	0	0.04987220.1637680.029582
155	1	0.02098610.1632710.0172656
155	2	0.04362370.1512350.0361893
155	3	0.03737510.1638240.0418984
156	0	0.03469740.1477240.0387796
156	1	0.01205990.1597610.019856
156	2	0.01205990.1488970.0405548
156	3	0.02844880.1603130.0444887
157	0	0.00947740.1334580.0607696
157	1	0.02676150.1175050.0678238
157	2	0.02286270.1273190.0820366
157	3	0.00947740.1266990.0793243
158	0	0.00947740.1018930.0994236
158	1	0.02676150.1100530.0769488
158	2	0.00947740.1192480.0884493
158	3	0.02286270.1198680.0911615
159	0	0.03315170.105290.0799507
159	1	0.01586760.09713010.102426
159	2	0.03654660.09907060.101166
159	3	0.02925290.1151050.0941634
160	0	0.03243220.1202760.0661138
160	1	0.0151480.1362290.0590595
160	2	0.02853340.1300910.0803265
160	3	0.03349850.1384380.0720804
161	0	0.0403680.145050.0491996
161	1	0.01773050.1462220.0509748
161	2	0.03608090.1484310.0639957
161	3	0.03411940.1576380.0549087
162	0	0.03529120.121810.0589933
162	1	0.01800710.1377640.0519391
162	2	0.03635750.1399730.0649599
